Employee_ID,First_Name,Last_Name,Full_Name,Email,Phone,Gender,Age,Department,Job_Title,Location,Joining_Date,Years_Experience,Annual_Salary_INR,Performance_Rating,Is_Active
1602,Kiran,Mehta,Kiran Mehta,kiran.mehta@company.in,+91-6180257367,Female,43,Human Resources,SQL Developer,chennai,2018-09-25,19,925998,Average,True
1606,Kiran,Pillai,Kiran Pillai,kiran.pillai@hotmail.com,+91-6717458387,Female,52,Marketing,Not specified,Bangalore,2018-02-27,26,924142,High Performer,True
1273,arjun,verma,arjun verma,arjun.verma@yahoo.com,+91-9740355928,Female,45,IT,SQL Developer,Bangalore,2018-10-03,26,1778284,High Performer,True
1356,priya,gupta,priya gupta,priya.guptagmail.com,+91-7553225274,Unknown,29,Operations,Data Analyst,Bombay,2020-03-24,15,1778467,High Performer,False
1648,Meera,Gupta,Meera Gupta,meera.guptagmail.com,+91-7254658686,Male,36,Human Resources,Senior Analyst,Chennai,2021-01-27,1,1306220,Good,False
1124,RAVI,SHARMA,RAVI SHARMA,ravi.sharma@outlook.com,+91-9272613422,Female,40,Finance,Data Analyst,bangalore,2018-12-21,3,873482,Average,False
1702,SNEHA,KUMAR,SNEHA KUMAR,sneha.kumar@yahoo.com,+91-9146286414,Female,40,IT,SENIOR ANALYST,Not specified,2022-12-15,28,1502668,High Performer,True
1105,Ravi,Iyer,Ravi Iyer,ravi.iyer@hotmail.com,+91-6662695110,Female,45,Human Resources,Senior Analyst,Bangalore,2000-01-01,25,1096276,Good,True
1249,swati,patel,swati patel,swati.patel@company.in,+91-7437128353,Male,24,Operations,SQL Developer,bangalore,2000-01-01,14,1127394,Excellent,False
1483,Unknown,Unknown,Unknown,employee517@hotmail.com,+91-6528209967,Male,53,Operations,Senior Analyst,Not specified,2000-01-01,4,607182,High Performer,True
1672,meera,reddy,meera reddy,meera.reddy@hotmail.com,+91-7885956471,Unknown,48,IT,Finance Analyst,MUMBAI,2019-12-17,9,903204,Average,True
1407,Swati,Mishra,Swati Mishra,swati.mishra@company.in,+91-9303771741,Unknown,34,Marketing,SQL Developer,Bengaluru,2021-11-20,18,465736,Good,False
1385,Swati,Joshi,Swati Joshi,swati.joshi@gmail.com,+91-7053624456,Male,47,IT,SQL Developer,Delhi,2021-09-28,6,1227729,Excellent,True
1320,Rahul,Verma,Rahul Verma,rahul.verma@yahoo.com,+91-8034368522,Male,34,Sales,Not specified,Hyderabad,2019-01-14,10,1304702,Not Rated,False
1027,rahul,patel,rahul patel,Not specified,+91-8169056122,Male,28,Sales,Senior Analyst,Not specified,2021-07-29,25,1429479,Not Rated,False
1786,SNEHA,NAIR,SNEHA NAIR,sneha.nair@yahoo.com,+91-7142528438,Male,24,Human Resources,Data Engineer,Bengaluru,2023-03-08,9,1478637,Excellent,True
1319,Arjun,Kumar,Arjun Kumar,arjun.kumar@gmail.com,+91-9242035497,Unknown,29,Human Resources,Manager,Bombay,2022-06-24,29,587882,Good,False
1168,Swati,Kumar,Swati Kumar,swati.kumar@gmail.com,+91-8703425939,Female,50,Sales,Not specified,chennai,2019-02-18,29,106917,High Performer,True
1304,Suresh,Singh,Suresh Singh,suresh.singh@company.in,+91-6651165188,Male,54,Human Resources,Manager,Hyderabad,2019-07-24,2,406462,Good,True
1172,Pooja,Nair,Pooja Nair,pooja.nair@company.in,+91-8274830614,Unknown,53,IT,SENIOR ANALYST,Bombay,2019-04-29,19,1413674,Not Rated,True
1378,Meera,Iyer,Meera Iyer,meera.iyer@hotmail.com,+91-6980034265,Male,40,Human Resources,BI Developer,Mumbai,2021-08-14,12,788293,Average,False
1263,meera,mishra,meera mishra,meera.mishra@yahoo.com,Unknown,Male,57,Human Resources,Not specified,Delhi,2022-07-27,27,50,Excellent,False
1690,Ravi,Reddy,Ravi Reddy,ravi.reddy@company.in,+91-7553809069,Female,52,Finance,Finance Analyst,Delhi,2000-01-01,11,1290702,High Performer,False
1224,Rahul,Reddy,Rahul Reddy,rahul.reddy@company.in,+91-7900861022,Male,33,IT,HR Executive,hyderabad,2018-05-17,30,48018,Not Rated,False
1118,Meera,Nair,Meera Nair,meera.nair@hotmail.com,+91-6042729398,Male,33,Marketing,HR Executive,Bengaluru,2022-09-07,14,1027322,Good,True
1685,Neha,Joshi,Neha Joshi,neha.joshi@gmail.com,+91-8221995720,Unknown,30,Marketing,Senior Analyst,Bangalore,2023-05-08,26,631226,Excellent,False
1130,Neha,Sharma,Neha Sharma,neha.sharma@yahoo.com,+91-6364119662,Unknown,42,Operations,Sql Developer,Not specified,2022-11-21,3,1297614,Average,True
1693,Ananya,Mehta,Ananya Mehta,ananya.mehta@outlook.com,+91-7725077330,Male,46,IT,Sql Developer,MUMBAI,2018-02-16,27,718289,Poor,False
1607,Arjun,Singh,Arjun Singh,arjun.singh@company.in,+91-6705769131,Male,37,Human Resources,Sql Developer,Bengaluru,2021-08-09,14,902396,Average,False
1706,Aakash,Mehta,Aakash Mehta,aakash.mehta@company.in,+91-7689065733,Female,43,Marketing,data analyst,Pune,2022-05-15,18,1654546,Good,True
1781,Kiran,Pillai,Kiran Pillai,kiran.pillai@outlook.com,+91-8835435059,Male,50,IT,Not specified,Not specified,2021-09-21,10,-5000,Excellent,False
1666,Suresh,Iyer,Suresh Iyer,suresh.iyer@hotmail.com,+91-6648334319,Female,30,Human Resources,SENIOR ANALYST,Pune,2018-07-09,12,787001,Not Rated,False
1032,Sneha,Singh,Sneha Singh,sneha.singh@outlook.com,+91-6248291317,Female,54,IT,Data Engineer,Pune,2000-01-01,17,378220,Good,True
1042,Ananya,Singh,Ananya Singh,ananya.singh@outlook.com,+91-9063898748,Male,57,Sales,Not specified,Mumbai,2019-07-22,5,667137,Good,True
1502,Arjun,Nair,Arjun Nair,arjun.nair@outlook.com,+91-9761589621,Male,57,IT,BI Developer,Bangalore,2018-04-27,6,668655,Excellent,False
1230,Kiran,Joshi,Kiran Joshi,kiran.joshi@yahoo.com,+91-7270126729,Female,34,Operations,Finance Analyst,MUMBAI,2023-02-11,26,376210,Average,True
1779,Suresh,Mehta,Suresh Mehta,suresh.mehta@yahoo.com,+91-9804408356,Male,40,Finance,Sql Developer,Mumbai,2021-03-26,26,1132557,Not Rated,False
1054,Ananya,Mehta,Ananya Mehta,ananya.mehta@yahoo.com,+91-8377738671,Male,30,Finance,Data Analyst,chennai,2020-08-20,9,690723,High Performer,False
1020,Swati,Patel,Swati Patel,swati.patel@gmail.com,+91-9099038128,Female,33,Human Resources,Manager,Bengaluru,2000-01-01,21,907056,Excellent,False
1783,Pooja,Verma,Pooja Verma,pooja.verma@outlook.com,+91-9905116793,Female,42,Operations,SQL Developer,chennai,2018-10-07,0,319434,High Performer,True
1016,Kiran,Gupta,Kiran Gupta,kiran.gupta@gmail.com,+91-9551953232,Male,44,Operations,HR Executive,MUMBAI,2018-10-25,2,1564127,High Performer,False
1259,Vikram,Iyer,Vikram Iyer,vikram.iyer@outlook.com,+91-8266848252,Female,58,Marketing,BI Developer,bangalore,2018-04-10,28,73914,Good,True
1432,Aakash,Iyer,Aakash Iyer,aakash.iyer@.com,+91-6630766676,Male,48,Finance,Manager,Pune,2022-02-07,13,1644929,Good,False
1285,Neha,Joshi,Neha Joshi,neha.joshi@hotmail.com,+91-7916367361,Male,56,Finance,Senior Analyst,bangalore,2018-08-25,4,1335809,Excellent,True
1450,Vikram,Joshi,Vikram Joshi,vikram.joshi@hotmail.com,+91-9812126034,Male,49,Finance,Data Analyst,MUMBAI,2018-11-19,14,581437,Excellent,True
1346,Arjun,Sharma,Arjun Sharma,arjun.sharma@outlook.com,+91-9385901308,Male,55,Operations,Data Analyst,Not specified,2000-01-01,28,1281510,Poor,False
1716,Ravi,Sharma,Ravi Sharma,ravi.sharma@company.in,+91-7898993224,Male,46,Finance,Data Engineer,Bangalore,2000-01-01,19,536237,Excellent,False
1078,Kiran,Singh,Kiran Singh,Not specified,+91-9812534646,Female,25,IT,HR Executive,Mumbai,2022-03-22,19,1262413,Average,True
1217,Priya,Nair,Priya Nair,priya.nair@outlook.com,+91-8786390122,Female,32,Human Resources,SQL Developer,Mumbai,2018-04-20,16,690487,Not Rated,False
1336,Ravi,Pillai,Ravi Pillai,ravi.pillai@gmail.com,+91-6847378806,Female,38,IT,Finance Analyst,Not specified,2021-05-25,26,1027322,Not Rated,False
1707,Ananya,Reddy,Ananya Reddy,ananya.reddy@gmail.com,+91-6361983810,Female,25,Marketing,Finance Analyst,Pune,2018-08-26,11,918710,Average,True
1267,Ravi,Pillai,Ravi Pillai,ravi.pillai@company.in,Unknown,Unknown,40,Marketing,Sql Developer,MUMBAI,2020-02-23,13,705088,Not Rated,True
1647,Swati,Iyer,Swati Iyer,swati.iyer@company.in,+91-9087568404,Female,56,IT,HR Executive,chennai,2018-08-03,18,1639505,Not Rated,True
1187,Ravi,Patel,Ravi Patel,ravi.patel@company.in,+91-6541190125,Male,40,Finance,Not specified,Not specified,2023-02-14,23,1196958,Good,False
1473,Ananya,Kumar,Ananya Kumar,ananya.kumar@hotmail.com,+91-8322676339,Male,28,Human Resources,Manager,Hyderabad,2018-03-27,16,481902,Good,True
1139,Aakash,Singh,Aakash Singh,aakash.singh@gmail.com,+91-6398657020,Male,57,Finance,Finance Analyst,Delhi,2021-06-18,29,500037,Average,True
1439,Priya,Joshi,Priya Joshi,priya.joshi@hotmail.com,+91-7341113919,Female,57,IT,SQL Developer,hyderabad,2020-07-03,11,594884,Excellent,False
1086,Arjun,Sharma,Arjun Sharma,arjun.sharma@yahoo.com,+91-9251489188,Unknown,54,Marketing,Manager,bangalore,2022-01-20,14,820192,Average,True
1569,Meera,Rao,Meera Rao,meera.rao@yahoo.com,+91-6100595644,Male,40,IT,Not specified,Hyderabad,2000-01-01,14,1027322,Average,False
1404,Ravi,Rao,Ravi Rao,ravi.rao@yahoo.com,Unknown,Female,25,Finance,Not specified,MUMBAI,2023-03-25,11,1236872,Good,True
1028,Priya,Singh,Priya Singh,priya.singh@gmail,+91-7111065867,Female,46,IT,HR Executive,hyderabad,2019-02-10,15,991274,Average,True
1547,Rahul,Patel,Rahul Patel,Not specified,+91-9324982369,Female,42,IT,Sql Developer,bangalore,2018-03-17,2,1501410,Excellent,False
1711,Suresh,Pillai,Suresh Pillai,suresh.pillai@gmail.com,+91-7815679727,Female,25,Finance,Manager,Hyderabad,2021-03-17,23,1027322,Excellent,True
1479,Ananya,Mehta,Ananya Mehta,ananya.mehta@hotmail.com,+91-6474344355,Unknown,40,Human Resources,SENIOR ANALYST,Hyderabad,2020-06-02,27,1752841,Not Rated,False
1170,Aakash,Singh,Aakash Singh,aakash.singh@yahoo.com,+91-9614573360,Female,50,Finance,Not specified,chennai,2019-11-22,24,1700448,High Performer,True
1415,Aakash,Reddy,Aakash Reddy,aakash.reddy@gmail.com,+91-8692899551,Female,45,Finance,SQL Developer,Hyderabad,2021-01-03,16,70213,Good,True
1345,Aakash,Nair,Aakash Nair,aakash.nair@outlook.com,+91-6531772868,Male,56,IT,Data Analyst,Hyderabad,2021-09-14,2,1738800,Excellent,False
1756,Meera,Joshi,Meera Joshi,meera.joshi@yahoo.com,Unknown,Male,34,Finance,SQL Developer,Bengaluru,2020-07-21,20,1775466,Good,True
1030,Unknown,Unknown,Unknown,employee576@hotmail.com,+91-7927310260,Female,34,Operations,Data Engineer,Pune,2022-10-05,30,1747643,Poor,False
1223,Meera,Sharma,Meera Sharma,meera.sharma@outlook.com,+91-9164784001,Male,33,IT,HR Executive,Chennai,2018-11-03,21,68671,Average,True
1737,Ananya,Gupta,Ananya Gupta,ananya.gupta@company.in,Unknown,Female,26,Operations,Senior Analyst,hyderabad,2018-12-27,25,763154,Average,False
1280,divya,pillai,divya pillai,divya.pillai@gmail.com,+91-9459113221,Unknown,33,Marketing,Finance Analyst,Delhi,2018-07-04,19,580114,Excellent,True
1651,Swati,Verma,Swati Verma,Not specified,+91-8497926443,Female,29,Human Resources,Manager,Bengaluru,2018-02-16,14,1254159,Good,False
1500,Ravi,Reddy,Ravi Reddy,ravi.reddy@hotmail.com,+91-9841156309,Male,49,Human Resources,SQL Developer,Delhi,2021-07-04,24,1570326,High Performer,False
1226,Pooja,Reddy,Pooja Reddy,pooja.reddy@outlook.com,+91-8858388988,Female,38,Finance,Data Analyst,Bangalore,2023-03-04,14,1772076,Good,True
1560,Divya,Singh,Divya Singh,invalid-email,+91-8557863130,Male,38,Marketing,SQL Developer,Delhi,2022-10-27,28,1287398,Good,False
1239,Rahul,Gupta,Rahul Gupta,Not specified,+91-7285061147,Male,40,Sales,BI Developer,Bombay,2021-03-26,23,1692706,Not Rated,True
1260,Ananya,Joshi,Ananya Joshi,ananya.joshi@hotmail.com,+91-9370644214,Unknown,31,Operations,data analyst,MUMBAI,2018-10-03,11,818972,Excellent,False
1539,Suresh,Sharma,Suresh Sharma,suresh.sharma@gmail.com,+91-8460010103,Male,40,Finance,SENIOR ANALYST,Pune,2021-05-06,25,1549513,Average,True
1306,Ananya,Pillai,Ananya Pillai,ananya.pillai@hotmail.com,+91-9068114086,Female,25,Marketing,Finance Analyst,MUMBAI,2020-02-09,5,471694,Excellent,True
1361,Pooja,Rao,Pooja Rao,pooja.rao@outlook.com,+91-9167591308,Unknown,41,Human Resources,Data Engineer,Mumbai,2018-02-05,14,1407659,Not Rated,False
1007,Ravi,Joshi,Ravi Joshi,ravi.joshi@gmail.com,+91-7408091983,Male,58,Human Resources,BI Developer,hyderabad,2021-12-05,23,463793,Good,False
1351,Arjun,Mishra,Arjun Mishra,arjun.mishra@company.in,+91-6827018550,Unknown,26,Human Resources,Not specified,hyderabad,2023-06-05,25,535318,Good,True
1390,Ravi,Iyer,Ravi Iyer,ravi.iyer@gmail,+91-7551632248,Female,42,Human Resources,SQL Developer,chennai,2022-01-17,1,0,Good,False
1764,neha,nair,neha nair,neha.nair@gmail.com,+91-6629441413,Male,33,Human Resources,HR Executive,Bangalore,2022-09-16,18,614263,Good,False
1021,Vikram,Reddy,Vikram Reddy,vikram.reddy@hotmail.com,+91-9558112515,Female,54,Finance,Data Analyst,Chennai,2022-07-18,1,1391235,High Performer,True
1399,RAHUL,NAIR,RAHUL NAIR,rahul.nair@gmail.com,+91-6396204771,Female,56,Sales,Data Analyst,hyderabad,2022-07-08,9,1726682,Excellent,True
1709,Ravi,Nair,Ravi Nair,ravi.nair@gmail.com,Unknown,Female,27,Human Resources,Sql Developer,Mumbai,2022-01-05,19,1522949,Excellent,False
1212,Unknown,Unknown,Unknown,employee596@outlook.com,XXXXXXXXXX,Male,35,Human Resources,Manager,Not specified,2000-01-01,14,1370334,Excellent,False
1064,Rahul,Patel,Rahul Patel,rahul.patel@yahoo.com,+91-8228851793,Male,43,Human Resources,Not specified,Pune,2022-08-14,4,416676,Average,True
1426,Neha,Reddy,Neha Reddy,neha.reddy@yahoo.com,+91-9745275018,Male,35,Operations,Manager,MUMBAI,2022-09-05,27,1376358,Good,True
1478,Vikram,Mishra,Vikram Mishra,vikram.mishra@yahoo.com,+91-8142446952,Female,55,Marketing,SENIOR ANALYST,Chennai,2000-01-01,8,1482607,Excellent,False
1177,Vikram,Reddy,Vikram Reddy,vikram.reddy@company.in,+91-7890129015,Unknown,57,Sales,Manager,Delhi,2018-08-31,8,50,Not Rated,False
1738,Suresh,Rao,Suresh Rao,suresh.rao@yahoo.com,+91-8102562879,Female,22,IT,Manager,Delhi,2019-07-19,8,946278,High Performer,False
1418,Unknown,Unknown,Unknown,employee602@hotmail.com,+91-7790667841,Unknown,44,Sales,Data Analyst,Bengaluru,2020-05-18,14,1130364,Average,True
1663,Unknown,Unknown,Unknown,employee603@yahoo.com,+91-6619962132,Unknown,37,Human Resources,Senior Analyst,Hyderabad,2021-01-30,5,306323,Not Rated,True
1066,Priya,Nair,Priya Nair,priya.nair@outlook.com,+91-8082047253,Male,42,Finance,Finance Analyst,Delhi,2021-01-10,23,1512806,Not Rated,False
1220,Divya,Gupta,Divya Gupta,divya.gupta@yahoo.com,+91-6555705131,Female,29,Operations,data analyst,Pune,2020-03-04,14,50,Excellent,True
1157,Neha,Iyer,Neha Iyer,neha.iyer@outlook.com,+91-8204114869,Female,56,Finance,BI Developer,Mumbai,2022-04-11,5,433714,Average,True
1393,Ananya,Joshi,Ananya Joshi,ananya.joshi@outlook.com,+91-6507055905,Female,23,Finance,BI Developer,Not specified,2019-03-11,22,426365,Good,False
1237,Arjun,Iyer,Arjun Iyer,arjun.iyer@.com,+91-7956067164,Female,45,Operations,SQL Developer,chennai,2019-06-16,5,444743,Not Rated,True
1155,Pooja,Kumar,Pooja Kumar,pooja.kumar@outlook.com,+91-9206177239,Male,54,Sales,Manager,hyderabad,2022-12-24,27,1290005,Good,True
1142,Neha,Singh,Neha Singh,neha.singh@hotmail.com,+91-8401001356,Female,24,IT,Sql Developer,Bombay,2018-02-22,14,1027322,Good,False
1339,Unknown,Unknown,Unknown,employee611@yahoo.com,+91-6510096343,Female,34,IT,Sql Developer,Hyderabad,2020-09-13,30,584014,Average,True
1554,Ravi,Pillai,Ravi Pillai,Not specified,+91-7755008946,Male,27,Finance,Not specified,MUMBAI,2020-05-15,29,1654510,High Performer,False
1328,Unknown,Unknown,Unknown,employee613@company.in,07243782053,Female,32,Operations,Not specified,Bombay,2020-01-12,26,1085301,Average,True
1677,Rahul,Mishra,Rahul Mishra,rahul.mishra@hotmail.com,917608292420,Female,56,Human Resources,data analyst,Hyderabad,2020-09-08,13,1102117,Average,True
1548,Aakash,Patel,Aakash Patel,aakash.patel@company.in,+91-6610485820,Female,26,IT,Data Engineer,Bengaluru,2000-01-01,7,1091667,High Performer,False
1718,Neha,Mishra,Neha Mishra,neha.mishra@outlook.com,+91-7811432415,Unknown,35,IT,data analyst,bangalore,2019-07-24,23,1731789,High Performer,False
1153,Neha,Joshi,Neha Joshi,neha.joshi@hotmail.com,Unknown,Female,49,Human Resources,HR Executive,Hyderabad,2018-12-07,6,1430994,Good,True
1080,pooja,gupta,pooja gupta,pooja.gupta@outlook.com,+91-7217547222,Female,35,Marketing,data analyst,hyderabad,2020-06-26,26,1029326,Excellent,False
1451,Suresh,Mishra,Suresh Mishra,suresh.mishragmail.com,+91-9518115388,Unknown,49,Finance,SENIOR ANALYST,Chennai,2020-06-02,20,100419,Not Rated,False
1282,Neha,Nair,Neha Nair,neha.nair@company.in,+91-6008958266,Female,26,Human Resources,SENIOR ANALYST,Chennai,2022-11-01,26,567066,High Performer,False
1731,Ananya,Nair,Ananya Nair,ananya.nair@gmail.com,XXXXXXXXXX,Unknown,31,Marketing,SENIOR ANALYST,hyderabad,2020-04-24,5,767015,Average,True
1497,Suresh,Pillai,Suresh Pillai,suresh.pillai@yahoo.com,+91-8429937790,Male,40,IT,BI Developer,chennai,2018-09-24,15,347679,Excellent,True
1534,Priya,Joshi,Priya Joshi,priya.joshi@company.in,+91-7450939779,Male,24,Operations,HR Executive,chennai,2022-10-28,23,1270989,Excellent,False
1081,Divya,Patel,Divya Patel,divya.patel@outlook.com,+91-8041086767,Female,25,Operations,Not specified,MUMBAI,2020-12-23,29,1441784,Good,False
1254,Suresh,Rao,Suresh Rao,suresh.rao@hotmail.com,+91-9580643215,Female,38,IT,Data Analyst,bangalore,2019-12-03,12,1095400,Not Rated,True
1266,Ananya,Rao,Ananya Rao,ananya.rao@outlook.com,+91-9272555625,Unknown,58,Marketing,Finance Analyst,chennai,2019-06-19,12,819070,Excellent,True
1461,Kiran,Kumar,Kiran Kumar,kiran.kumar@outlook.com,09271385463,Female,38,Finance,Not specified,Delhi,2022-08-23,4,625313,Poor,True
1667,Ananya,Mehta,Ananya Mehta,ananya.mehta@gmail.com,+91-7396793314,Unknown,50,Human Resources,SENIOR ANALYST,Not specified,2019-03-31,13,536652,Not Rated,True
1163,Pooja,Pillai,Pooja Pillai,pooja.pillai@company.in,08678296395,Female,49,Finance,data analyst,Hyderabad,2018-03-08,14,1027322,Not Rated,True
1457,Neha,Kumar,Neha Kumar,neha.kumar@gmail.com,+91-7455984805,Male,46,Human Resources,Data Engineer,Not specified,2018-01-05,14,1589587,Not Rated,True
1700,Kiran,Nair,Kiran Nair,kiran.nair@outlook.com,+91-8879534353,Female,56,Operations,data analyst,chennai,2018-02-04,10,332811,Excellent,True
1437,sneha,singh,sneha singh,sneha.singh@company.in,+91-9160721385,Unknown,40,Human Resources,Finance Analyst,Not specified,2023-02-03,21,441119,Poor,True
1517,Suresh,Nair,Suresh Nair,suresh.nair@gmail.com,+91-6380232984,Unknown,26,Human Resources,Data Analyst,Bengaluru,2000-01-01,3,34400,Good,True
1628,Rahul,Singh,Rahul Singh,rahul.singh@hotmail.com,+91-9037437944,Female,24,Finance,Data Engineer,MUMBAI,2000-01-01,20,1709335,High Performer,True
1454,Kiran,Reddy,Kiran Reddy,kiran.reddy@hotmail.com,Unknown,Female,26,IT,Manager,Mumbai,2020-01-25,27,402081,Not Rated,False
1325,Sneha,Mehta,Sneha Mehta,sneha.mehta@company.in,+91-9038254927,Unknown,54,Finance,Data Analyst,Mumbai,2023-01-03,29,392771,Good,False
1381,Meera,Singh,Meera Singh,meera.singh@yahoo.com,+91-8770939734,Female,41,Sales,HR Executive,Bangalore,2021-06-29,8,791445,High Performer,False
1573,Suresh,Verma,Suresh Verma,suresh.verma@outlook.com,Unknown,Female,40,IT,SENIOR ANALYST,Hyderabad,2000-01-01,8,418371,Average,True
1374,Unknown,Unknown,Unknown,employee639@company.in,+91-9223624529,Female,50,Human Resources,Sql Developer,Pune,2021-04-23,8,906629,Good,False
1648,Ravi,Rao,Ravi Rao,ravi.rao@outlook.com,+91-9852002754,Female,23,IT,Senior Analyst,Not specified,2020-02-01,12,1508190,High Performer,True
1137,Ananya,Verma,Ananya Verma,Not specified,Unknown,Female,56,Human Resources,Finance Analyst,Hyderabad,2020-05-20,21,1553924,High Performer,True
1468,Ravi,Rao,Ravi Rao,ravi.rao@yahoo.com,+91-6771992012,Female,47,Marketing,HR Executive,Bangalore,2023-04-21,23,972483,Not Rated,True
1125,Arjun,Kumar,Arjun Kumar,arjun.kumar@hotmail.com,+91-7180955041,Female,56,Human Resources,Finance Analyst,hyderabad,2000-01-01,24,600438,Average,True
1175,Pooja,Verma,Pooja Verma,invalid-email,+91-7053498326,Male,31,Sales,SENIOR ANALYST,Pune,2022-09-20,10,1393142,Average,False
1571,Swati,Mishra,Swati Mishra,swati.mishra@hotmail.com,+91-9603122969,Female,45,Marketing,SENIOR ANALYST,MUMBAI,2018-10-08,5,930196,Good,True
1097,Unknown,Unknown,Unknown,employee646@gmail.com,+91-7907951048,Male,22,Human Resources,BI Developer,Bangalore,2020-08-03,0,1467522,Excellent,True
1476,Vikram,Joshi,Vikram Joshi,vikram.joshi@yahoo.com,XXXXXXXXXX,Female,57,Marketing,Manager,MUMBAI,2018-06-01,26,667280,Not Rated,True
1531,Priya,Singh,Priya Singh,priya.singh@hotmail.com,+91-6099914907,Male,24,Finance,SENIOR ANALYST,MUMBAI,2018-04-01,14,1195904,High Performer,False
1181,Sneha,Iyer,Sneha Iyer,sneha.iyer@hotmail.com,+91-6775275976,Unknown,40,Marketing,BI Developer,Bombay,2022-04-25,2,398323,Not Rated,False
1225,divya,pillai,divya pillai,divya.pillai@hotmail.com,+91-9692161811,Male,56,Human Resources,Finance Analyst,Hyderabad,2022-06-21,11,1649131,Good,True
1436,Divya,Pillai,Divya Pillai,divya.pillai@yahoo.com,+91-7640724675,Female,27,IT,Data Engineer,Pune,2018-03-21,9,1399878,High Performer,True
1026,Rahul,Nair,Rahul Nair,rahul.nair@gmail.com,+91-6492394892,Female,44,Sales,Data Engineer,Bengaluru,2018-02-24,1,1173096,Not Rated,True
1006,Meera,Gupta,Meera Gupta,meera.gupta@outlook.com,+91-8326924276,Female,54,Marketing,Sql Developer,Bombay,2021-02-08,14,928911,Excellent,True
1559,Kiran,Kumar,Kiran Kumar,kiran.kumar@yahoo.com,+91-6618622412,Male,33,Finance,Data Analyst,Pune,2000-01-01,3,1428117,Average,True
1250,Aakash,Kumar,Aakash Kumar,aakash.kumar@company.in,+91-9299843529,Female,38,IT,BI Developer,Bengaluru,2020-03-27,20,772581,High Performer,True
1764,Swati,Iyer,Swati Iyer,swati.iyer@company.in,Unknown,Female,33,Operations,Sql Developer,Mumbai,2022-04-13,30,1783896,Average,True
1507,Vikram,Iyer,Vikram Iyer,Not specified,+91-6779355497,Female,58,Sales,SENIOR ANALYST,MUMBAI,2020-09-28,27,1271034,Average,False
1394,Arjun,Nair,Arjun Nair,arjun.nair@yahoo.com,Unknown,Unknown,57,IT,Data Engineer,bangalore,2020-05-17,12,1479408,Average,False
1200,Kiran,Patel,Kiran Patel,kiran.patel@gmail.com,+91-6424103194,Male,57,Marketing,HR Executive,bangalore,2021-01-19,28,1173480,Excellent,True
1590,Kiran,Kumar,Kiran Kumar,kiran.kumar@yahoo.com,+91-7773060475,Female,40,Finance,Data Engineer,Chennai,2020-11-24,25,581212,Not Rated,False
1645,Priya,Gupta,Priya Gupta,priya.gupta@yahoo.com,+91-7107819345,Female,34,Finance,Data Analyst,MUMBAI,2022-07-22,28,834764,Average,False
1425,kiran,singh,kiran singh,kiran.singh@hotmail.com,+91-9555122209,Male,53,IT,data analyst,Chennai,2020-06-07,5,1656240,Excellent,True
1467,Arjun,Rao,Arjun Rao,arjun.rao@outlook.com,+91-6222814829,Unknown,44,Finance,BI Developer,hyderabad,2018-10-31,14,50,Good,True
1214,Unknown,Unknown,Unknown,Not specified,+91-9230389809,Female,37,Human Resources,Data Analyst,Bombay,2022-11-14,2,493911,Excellent,True
1626,Swati,Mehta,Swati Mehta,swati.mehta@gmail.com,+91-7015721607,Unknown,26,Human Resources,BI Developer,Not specified,2023-06-19,29,699468,High Performer,False
1487,Divya,Verma,Divya Verma,divya.verma@company.in,+91-9231490354,Unknown,42,Finance,Finance Analyst,Chennai,2021-12-13,24,50,Average,False
1088,Vikram,Pillai,Vikram Pillai,vikram.pillai@company.in,+91-6494270721,Male,43,Finance,BI Developer,MUMBAI,2020-07-08,28,1564419,Not Rated,False
1048,Unknown,Unknown,Unknown,employee668@company.in,+91-7367244618,Unknown,41,Sales,HR Executive,Bengaluru,2019-02-05,24,1027322,Average,False
1797,Sneha,Mishra,Sneha Mishra,sneha.mishra@gmail.com,+91-7748380110,Male,31,Operations,Data Analyst,Bangalore,2000-01-01,5,0,Excellent,False
1151,Ananya,Kumar,Ananya Kumar,ananya.kumar@outlook.com,Unknown,Female,45,Sales,HR Executive,hyderabad,2018-07-28,8,998276,Good,False
1204,Rahul,Reddy,Rahul Reddy,rahul.reddy@yahoo.com,+91-7003907590,Unknown,49,IT,Data Analyst,Pune,2000-01-01,12,332157,Not Rated,False
1231,Kiran,Pillai,Kiran Pillai,kiran.pillai@outlook.com,+91-6079984471,Male,42,IT,Senior Analyst,Chennai,2021-12-30,1,698508,Average,True
1318,Vikram,Mishra,Vikram Mishra,vikram.mishra@company.in,+91-8517592572,Female,36,Marketing,Data Engineer,Mumbai,2019-12-11,26,546029,Excellent,True
1056,Ananya,Pillai,Ananya Pillai,ananya.pillai@hotmail.com,+91-7057919563,Female,49,Operations,data analyst,Bengaluru,2023-06-08,14,1304369,Not Rated,False
1800,Swati,Iyer,Swati Iyer,invalid-email,+91-8798389847,Female,45,Operations,data analyst,Bangalore,2022-07-24,3,1758834,Excellent,False
1344,Neha,Reddy,Neha Reddy,neha.reddy@hotmail.com,+91-7308302190,Unknown,43,Marketing,HR Executive,Mumbai,2020-01-10,5,728895,Excellent,True
1744,arjun,iyer,arjun iyer,Not specified,+91-7915479210,Male,51,Human Resources,Data Analyst,Bombay,2020-10-04,3,801913,Good,True
